document	label
보수 쪽에서도 이게 말이 되느냐 이런 이야기들이 나오니까 탄핵 자체가 잘못된 것이라 말한 게 아니다.	1
선거에 진 것도 사실 많이 가슴이 아픈데 그 이외에 여러 내용이 있기 때문에	1
이 무대는 2백60년 전 교토京都지만 에도江戶 아닌 도쿄에서도 아카사카赤坂나 즈키치築地 같은 요정 거리에서는 지금도 가끔 이 옥호가 눈에 띈다.	1
그걸 보면 굉장히 좀 가슴이 아프기도 한데 주부님들은 노안이 언제부터 시작됐다 느꼈던 적이 있으신가요?	1
늦은 밤 홀로 길을 걷는 한 여성 뒤따라오던 남자가 갑자기 여자를 붙잡습니다.	0
현음문 이천에 사대문파연합 오천. 총 칠천 명이 참가한 전투는 쉼 없이 사흘 밤낮을 이어, 이윽고 네 번째 해가 떠올라서야 막을 내리게 되었다.	1
문성덕의 허락이 떨어지자마자 끼익 소리를 내며 문을 열어 젖혔고, 문성덕은 전화 통화를 하면서 그녀에게 가까이 오라는 손짓을 했다.	0
이게 인제 병적 불안 같은 것을 지칭하는 말이 되기 때문에 섬세하게 다루는 거 이건 장점이 되는 거죠. 오히려	1
결국은 시민들의 마음 속 깊이 무신론이 뿌리 내리게 된 배경이라고 보아야 할 것이다.	1
지난밤 억울하게 죽은 지아비 꿈을 꾸었답니다. 주상, 내가 주상을 갖기 전에 낮잠을 주무시다 깨어난 그분이 이런 말씀을 하셨어요. 빨리 백견白絹을 준비하라고요.	0
프로포즈 같은 소리 하고 앉었네? 혹시나해서 다시 한 번 땅땅 못을 박아두는데!	1
탐킨스 씨, 여기입니다. 문을 열고 들어가 보세요. 새로운 세계가 기다리고 있을 것입니다.	0
자녀들이 어려서부터, 가정에서부터 제대로 된 경제 교육을 받아 왜곡되지 않은 경제 논리를 이 땅에 뿌리 내릴 수 있는 인재들로 성장할 수 있는 토대가 하루 빨리 마련되어야 한다.	1
그녀는 그에게 붙들린 팔을 조심스럽게 빼내고는 이어서 말했다. 그에게 모진 말을 늘어놓기가 가슴 아팠다.	1
두 사람의 대화를 무시한 채 그리섬은 붉게 물든 하늘을 응시하고 있었다. 말이 되어 입 밖에 나오는 것을 깨닫지도 못한 채, 그는 조용히 말했다.	0
그녀가 그 일을 무사히 마치자 사람들은 혀를 내두르며 뿔뿔이 흩어졌다. 그 후로 그녀가 연탄불 가는 모습이 눈에 띌 적이면 나는 가만히 지켜보곤 했다.	0
지난 구일 중국 우한에서 막을 내린 이천십오 동아시안 컵 축구 대회에 출전한 북한 남녀 축구 대표팀은 김정은이 전수한 빨치산 전법 즉 공격 축구로 좋은 성적을 거두겠다면서 호언장담했었는데요.	1
이새끼 이거 안 되겠네. 이새끼야, 밤낮 한 울타리 안에서 사는 놈이 모른다는 게 말이 돼! 이새낄 팍!	1
열 받은 종리연이 침을 튀기며 악을 써 대자, 본의 아니게 색마가 돼 버린 유몽한은 더욱 난감해지고 말았다.	1
서기 252년 오왕(吳王) 손권(孫權)이 나이 71세에 죽었으며 280년에는 사마염(司馬炎)이 오(吳)나라를 멸하여 중국을 통일함으로써 삼국시대는 막을 내린다.	1
명리는 그의 말에 못 박힌 듯 꼿꼿하게 서 그를 응시했다. 그녀의 얼굴에 평온한 미소가 번졌다.	0
간단한 문제다. 그 사람은 지팡이를 짚고 있었으니 눈을 감고 더듬거리면, 쫓아오는 사람은 장님으로 생각하여 묻지 않을 것이다. 그렇게 하면 콩밭에 숨은 사람도 살고 길 가는 나그네도 살게 된다.	0
아~ 이 친구는 그런 사람이구나 그리고 거기에 대해서 알아본 거지 내가 그 남자가 나를 버렸다는 거는 서로 말이 되지 않는 거예요.	1
버텨라 버티기라는 건 젖은 구두를 신고 먼 길을 걷는 일과 비슷하다고요.	1
이 기회에 유비를 없애야 한다는 생각에만 휘몰리던 조조도 그 말을 듣자 퍼뜩 정신이 들었다. 정욱의 말이 옳았던 것이다. 이에 조조는 군사를 돌려 허도로 향했다.	0
다만 저자가 닦아 놓은 길을 걸어가면서 스스로 자기자신의 정체성을 발견하고, 스스로 삶의 소중한 법칙을 찾아내는 것이다.	1
비록 내 스스로에게 똑같은 말을 해왔지만 그에게서 그 말을 들으니 또다시 가슴이 아파왔다.	1
대자연은 항상 마음의 문을 활짝 열고 우리를 환영해 준다. 하지만 산행하는 우리들은 문을 닫고 있다.	0
이 여자는 살려고 하는 것이다. 남의 땅을 갈아엎어서라도 제 삶의 뿌리를 내리려는 것이다. 사랑이든 환상이든 진이 빠질 때까지 버티려는 것이다. 결국 해내었지 않은가.	1
일단은 둘 다 열 받은 상황이니까 그때 그 앞에서 야단을 치거나 칭찬을 아이들 앞에서 상대방을 칭찬 해도 안 되고	1
이 여자 꾀려다가 뇌졸중으로 쓰러지지 않을까 걱정이다 정말! 아, 열 받아!	1
따라서 운전을 하던 시민들은 차 차 문을 열고 내부를 향해서 유 씨 부자를 비난하는 모습도 종종 목격되기도 했습니다.	0
인제 공론화하고 이제 일 번을 주장하셨던 분들은 사십오로 딱 못을 박으면	1
이게 나무에서 내려와서 이제 눈 길을 갈라 그러는데 보시면 아시겠지만 아무리 애를 써도 나가지를 못합니다.	0
태몽이라면 태아가 장차 입신 양명했을 때 부귀영화를 흠모하거나 탐내는 사람이 수없이 많음을 뜻한다. 일반인이 이런 꿈을 꾸면 희노애락을 같이 해줄 사람을 만나게 된다.	0
다만 겨울철에는 문을 닫는 캠핑장이 많으니 너무 어두워지기 전에 캠핑장을 찾도록 해야 한다. 관광안내소나 캠핑장에서 전국의 캠핑장이 표시되어 있는 지도를 구할 수 있다.	0
예. 뭐 다른 브랜드도 마찬가지인데요 지금 뭐 인기 차종의 지금 예약 취소가 눈에 띄게 지금 늘어났구요.	1
응이는 예르에게 무슨 말을 들은 듯 급한 얼굴로 강이를 불렀다. 강이는 응이가 하는 말을 잘 새겨 들은 후 토리에게 옮겼다.	0
갑자기 그냥 박근혜 대통령 말 한마디에 개성공단이 문을 닫으면서 피해를 엄청 입었는데요.	1
결국, 시간이 모든 것을 다 해결해준다는 말이 있듯 동천은 매일 똑같은 꿈을 꾸면서 암흑마교에 도착하기 하루 전 날을 맞이하게 되었다. 양위식 또한 하루를 남겨 놓은 1월 6일의 새해를 말이다.	0
그렇죠. 그러면 그분들이 대개 이제 민간 시장에서 자리를 잡기 힘드신 분들이에요.	1
서진이 서울 남자와 혼인을 해 멀리 떠날 거라는 말을 들은 아이들은 우리 사부 못 보낸다고 마을이 떠나가라 울어댔고, 마을 노인들은 이제 침은 누가 놔주나 하며 한숨을 내쉬었다.	0
또 그 꿈이다. 은영이의 바위 만한 입술에 짓눌리는 꿈. 정말 무서운 꿈이다. 또 이 꿈을 꾼다면 난 그날 있었던 일을 은영이에게 다 말해 버릴 것이다.	0
나는 꿈을 꾸듯 그 소년을 주인공으로 하고 마음속에서 소설을 쓰고 있었다. 아주 아름답고 비극적인 소설을 장편으로 엮어내리고 있었다.	0
그 이후부터는 비록 단절이 없지는 않았지만, 문명의 진보, 근대 유럽의 여러 국가와 정부의 발전이 궁극적으로 확실한 길을 걷게 되었다.(《세계의 15대 결정적인 전투》, 167쪽).	1
마리노가 루시와 재닛, 그리고 나를 번갈아 쳐다보며 물었다. 하지만 대답하는 사람은 아무도 없었다. 나는 냉동실 문을 닫았다. 총을 보관하는 금고는 차고에 있었다.	0
열 받는 건 뭐냐면 음~ 군 복지 시설 신축 사업비는 점점 늘어나고 있어요.	1
박정희는 1979년 10월 26일 김재규의 저격에 쓰러짐으로써 한국의 현대사에 각인된 그의 영욕이 엇갈린 근대화 작업도 일단 막을 내렸다.	1
미안하지만 뒤의 문을 닫아주지 않겠습니까? 오른쪽 팔을 내밀기만 하면 다리는 움직이지 않아도 닫을 수 있을 겁니다.	0
이 세상 어디에도 참된 신앙이 뿌리를 내릴 만큼 안전한 토양은 없다. 사람들은 현실적이고 세속적이다. 그리스도의 정신과 모범을 따라 살려는 사람은 많지 않다. 그래서 기독교교육은 도전받고 있다.	1
미친 듯이 웃던 유몽한이 갑자기 뒤에서 들려온 소리에 놀래서 '컥'하고 숨이 막혀 버렸다. 열 받은 공릉 대사가 제자 놈이 숨이 막혀 호흡 곤란을 겪고 있으리란 생각을 할 리가 없었다.	1
공자에게 자로는 타고났거나 몸에 밴 성격조차 스스로 노력한다면 얼마든지 극복해나갈 수 있다는 것을 보여준 제자였다.	1
홍덕로는 그 말을 듣고 한숨을 내쉬었다. 도대체 뭐가 뭔지 알 수가 없었던 것이다.	0
그러나 조선 성리학의 특징이라 못 박지는 않았지만, '천명도와 그 설'의 연구에 가장 일찍 손댄 학자는 이상은	1
김시습은 산천을 두루 돌아다니며 마음에 드는 곳이 있으면 거기서 자리 잡고 몇 달이고 살았다. 그러고는 불의의 시대를 슬퍼하는 마음을 시문을 읊어 달래었다.	1
월에 천간성이 든 사람이 일에 천문성을 보면, 언론에 관심이 많다. 칼럼니스트가 되거나 작가로서의 길을 걸어가는 것이 좋다.	1
때문에 꿈을 꾸는 렘 수면의 시간은 불과 20분 내외밖에 되지 않는다. 그러나 잠에서 깨어나기 직전 단계이기 때문에 우리가 잠에서 깨면 마치 밤새도록 꿈을 꾼 느낌을 갖게 되는 것이다.	0
소서노는 대보와 설지에게 자초지종을 듣고 난 다음, 가슴 아프지만 그 계획을 세웠고 그들의 죄를 물었다.	1
조심스럽게 문을 열었다. 완전히 어둠은 아니고 불이 켜져 있다. 신발을 벗고 방에 들어갔다. 허락을 받지 않았기 때문에 침입했다는 편이 맞을 것이다.	0
아니옵니다. 전하께서는 임해군의 이런 상황에 얼마나 가슴 아파 하시는지 모릅니다.	1
웬걸요, 이번 한 번만 자알 발라보세요. 까딱없습니다. 미장이가 담장 밑쪽을 두드려본다.이젠 기초가 내려앉을 대루 다 내려앉아놔서 자리를 잡았거든요.	1
아니 그런데 그게 사실 말이 될 거 같은 게 그~ 지금 기본소득이나 이런 거 하고 이제 자본이 있는 쪽으로 대부분에 소득이 좀 집중이 되잖아요.	1
항우가 죽음으로써 4년 여에 걸친 한ㆍ초전은 그 막을 내렸다. 진승ㆍ오광이 봉기한 이래 진나라 타도의 수훈갑은 항우였으나 마지막 승리의 열매를 거둔 것은 한왕 유방이었다.	1
나태하게 기다려서는 안된다. 그렇지 않다면 백 리 길을 가야 할 사람이 구십 리 가서 해가 저물면 ＜그때＞ 후회한들 무슨 소용이 있겠는가!	1
어느 날 밤, 꿈속에서 전혀 낯이 설고 몸에 누더기를 걸친 중년의 남자가 나타나서 배가 고프니 밥을 달라고 졸랐다고 한다. 그런 꿈을 꾼 며칠 뒤의 일이었다고 한다.	0
우리나라에도 원대한 꿈을 꾸고 이를 현실화시켜갈 창조적 사고력과 실행력을 갖춘 국가 지도자가 많이 나오기를 바란다.	1
창녀는 잠을 잘 수 없듯이 창녀가 되는 꿈을 꾸는 저 또한 잠들기가 어렵군요.	0
감옥에 갇힌 후 세례 요한의 사역은 막을 내리게 되었지만, 그때까지 세례 요한은 주의 길을 예비하는 자신의 사역을 충성스럽게 감당했습니다.	1
폐기는 그 뭐 쉽게 얘기하면은 이거를 더 이상 쓰지 않고 완전히 없애버린다라는 의미고 폐쇄는 문을 닫았는데 그러면 문을 열 수도 있는 거 아닙니까.	0
국민들에 독서율 감소 온라인 서점에 활성화 그리고 스마트폰 이용률이 높아지면서 하나둘 문을 닫는 지역 서점이 늘어나고 있다는 분석인데요.	1
상당히 평범하기도 하고 우리 주위에서 길을 가다가 정말 쉽게 볼 수 있는 얼굴이라는 겁니다.	0
그와 헤어진 후 길을 걸으며 그건 그들만의 문제가 아니라 비슷한 시대를 살아가는 우리의 문제라는 생각이 들었다.	0
이렇게 해서 2월 21일 막을 내린 금모으기 캠페인의 참가자는 200여만 명, 총 수집량은 137여 톤, 총 수출대금은 3조 1천여만 원(약 21억 7천만 달러)에 이르렀다.	1
공작은 그렇게 말하면서도 후작이 누군가를 반긴다는 걸 기뻐했다. 사람들의 관계가 무난해야지 이 나라에서 뿌리를 내리기 쉬운 법 아닌가?	1
그 여자 들어가고도 한참을 서 있더라? 그 여자 뒷모습만 봐도 그렇게 가슴이 아파? 왜? 따라 들어가지 그랬어? 들어가서 안아주지 그랬냐구!	1
미키 쇼키치는 그 말을 듣고 뭔가 생각하는 듯하더니 "글쎄요, 아무래도 저는 생각나지 않는데요. 대체 그 사람은 어떤 분인가요?" 하고 반문해 왔다.	0
밤새도록 아기에 관한 꿈을 꿨어. 아기를 지키기 위해서 꼭 안고 있는. 이야기 속에서 여동생을 꼭 안았던 아이처럼.	0
바보처럼 고집스럽게 외길을 걸어온 그에게 '바보 노무현'이라는 별명이 붙여졌고, 인터넷에서 그와 같은 길을 가겠다고 모인 노사모(노무현을 사랑하는 사람들의 모임)가 만들어진 것입니다.	1
매니저가 기쁘게 축하해 주리라 생각했었는데 이사도라는 영문을 알지 못했습니다. 기대했던 공연은 이렇게 막을 내리고 말았습니다.	0
20대 중반의 나이로 아직 미혼인데, 처음에 그녀가 한의원 문을 열고 들어서는 순간 모든 사람들의 시선이 그녀에게로 쏠렸다. 키 170cm에 늘씬한 몸매, 거기다 굉장한 미인이었기 때문이다.	0
셋째는 절약이다. 동서고금을 막론하고 부자가 되거나 성공한 CEO는 근검절약이 몸에 배어 있다. 샐러리맨일 때 부를 축적하고 증식해야만 가치 있는 인생의 후반전을 보낼 수가 있다.	1
남녀는 사람 내왕이 많은 장시와 들녘을 벗어나 호젓한 버덩으로 접어들었다. 서한중은 길을 걸으며 사리댁이 건네주는 소금발린 감자 세 개를 먹었다. 사리댁은 자두만한 작은 감자 하나를 먹었다.	0
하지만 한국 장편 애니메이션의 여명기는 아주 짧게 막을 내리고 기나긴 하청의 시대가 시작됩니다.	1
작은 애벌레는 꿈을 꾼 것 같았습니다. 그렇게도 아름다운 세상이 물 밖에 있을 줄은 상상도 못 했습니다. 마음이 들뜬 작은 애벌레는 슬금슬금 기어올라 물 밖으로 나가 보았습니다.	0
말이 되는 소릴 해요 형님! 결혼식 망칠까 걱정돼서, 나간 거예요. 먼저 들고갈게요.	1
하, 꿈이라면 별 상관 안 해도 나중에 깨겠군. 그럼 어디 가서 잠이라도 자야겠다. 꿈속에서 잠을 자면 또 어떤 꿈을 꾸게 되지?	0
맹자 공자께서 요구한 것은 결국 바른 길을 가라는 것이네. 길이 올바르면 백성들이 분발할 것이고, 백성들이 분발하면 사특함이 없어질 것이네.	1
성동구에 새활용 플라자가 자리를 잡고 있다는 소식인데요.	1
콤모두스의 증상은 쉬 가라앉았고 그날 밤의 해프닝은 그렇게 막을 내렸다.	1
그는 문 옆의 벽에 몸을 숨겼다. 문이 열리고 있었다. 뤼팽은 들어오는 간수를 면회실 안으로 잡아끌며 거센 힘으로 문을 닫았다. 간수가 비명을 내질렀다. 뤼팽이 그의 멱살을 잡았다.	0
자그마하게 자리를 잡고 있어요.	1
곤이 어리둥절한 눈으로 말끝을 흐리자 위지무외는 못을 박듯 단호한 음성으로 말했다.	1
명석과 선영은 좁은 2인용 테이블에 자리를 잡았다. 호프집은 퇴근한 직장인들로 만원이었다.	0
소자는 작은 깨달음보다 큰 승리를 원합니다. 만천하에 이름을 떨치고 만백성을 이롭게 하는 길을 걷고 싶습니다. 이깟 책 몇 권에 시간을 헛되이 낭비하고 싶지 않습니다.	1
화장실을 찾아 파티장 이곳저곳을 헤맸고, 2층에서 발견하자마자 그곳에 들어가 좌변기에 앉아 문을 닫았을 때에야 마리는 겨우 숨을 쉴 수 있었다.	0
에쓰엔에쓰에서도 현충일에 의미를 되새기는 스타들의 움직임이 눈에 띄었습니다.	1
수많은 사람들이 이런 꿈을 꿀 것이다. 일단 돈을 만드는 비결만 알아낸다면 모든 근심에서 자유로워질 것이라고. 범인들만이 아니라 위인들 역시 그럴 것이다.	1
그러니까 폼페이오가 북한 유럽을 막 상대하고 돌아다니는 사이에 백악관에 남아 있던 불턴이 영국 언론의 표현에 의하면 문을 닫고 둘이서만 들어가서 속닥속닥하다가 핵협정을 파기했다.	0
하염없이 길을 걷는 동주의 눈에서 밤하늘의 별처럼 반짝이는 눈물이 유성처럼 떨어져 내렸다.	0
그러나 철 없던 저는 종종 어머니에게 이 꽁치 팔아서 아버지를 사달라고 졸라서 가슴에 못을 박곤 했다네요.	1
그니까 그게 말이 되냐고! 토킹 좀 해봐요. 진행이처럼 퍼펙트한 남자가 차였다는 게 말이 된다고 생각해요?	1
나는 당뇨를 무등 태우고 힘들어하는 당뇨인이 아니고, 당뇨와 나란히 정답게 길을 가는 당뇨인이다.	1
그리고 벌써 중년이 되어, 길을 걷다가 내 옆을 스치고 지나는 지도 모른다.	0
하몬……. 사실 난 그대를 믿을 수 없군요. 그대는 아직도 탐욕과 오만, 거짓, 위선의 에너지가 가득 몸에 배인 존재입니다. 그런 당신을 살려뒀다가는 다른 전사들이 위험해질 수도 있습니다.	1
길을 걷는 도중 내가 이상한 소리를 하자 아리아와 민지와 사미가 나를 의아한 표정으로 보면서 길을 걷고 있었다.	0
이때 뭐가 그리 급한지 옆으로 다시 끼어 들어오는 승용차. 더 이상 참지 못한 저희 삼촌이 차창 문을 열고 열라 큰 목소리로 이렇게 말하더군여.	0
책은 들판 길을 걸었습니다. 맑고 시원한 바람이 불어왔습니다. 귀중본 보관소의 공기와는 전혀 다른 세상이 눈앞에 펼쳐졌습니다. 바람은 책의 갈피를 부드럽게 몇 번 흔들어주었습니다.	0
하지만 당연히 그들은 수년간의 경험이 몸에 밴 베테랑들이었고 오직 나만이 어벙한 풋내기여서, 정작 뭘하는지 모르는 사람은 나뿐이었다.	1
그 문을 닫아라. 알겠니? 다음부터는 자기 물건이 아닌 것은 만져선 안 된다.	0
더욱 자세히 설명하면, 그 테크닉이 몸에 배이느냐 배이지 않느냐는 당신에게 훈련할 자세가 얼마나 되어 있는가에 달려 있다고 할 수 있다.	1
비교적 아날로그 게임이 기여서 곧 막을 내릴 것이다라는 전망을 했었는데 최근에 아날로그 바람이 불면서	1
가게에서 손님들과 대화를 하고 있는데 외모가 위엄 있어 보이는 점잖은 분이 고급 밍크 코트를 입은 부인과 함께 문을 열고 들어왔다. 나는 그 위풍에 좀 긴장을 하면서 정중히 그들을 맞이했다.	0
앞으로 인제 이게 급속도로 향후 한 오년 내에 진짜 교실에 뭐 좀 더 챗봇이란 말 챗봇이란 말 들어 봤을 겁니다.	0
중대장실에 들어갈 때와는 또 다른 긴장감으로 내무반 문을 열고 들어서자 최 하사와 김 병장만 그곳 침상에 앉아 바둑을 두고 있었다.	0
딱총새우는 항상 망둥어에게 촉각을 세우고 망둥어의 움직임을 관찰한다. 새우가 집을 개보수할 때 망둥어는 관여하지 않는다. 고단수의 경비병 역할을 하는 우아한 청황문절이 흔히 눈에 띈다.	1
결국 2년째 표류했던 UN의 인간복제금지관련 논의는 그해 11월 59차 유엔총회에서 인간복제금지협약 대신 '인간개체복제를 반대하는 정치선언문'을 채택하는 선에서 막을 내렸다.	1
열 받으면 심장이 그냥 두근두근두근하고 혈압이 그냥 머리끝까지 팍 오르잖아요.	1
4월 24일 하오 2시 45분, 미 해병 브라운 하사와 퍼비스 일등병이 수(帥)자가 씌어 있는 깃발을 꺾고 성조기를 광성진에 꽂음으로써 48시간에 걸친 처참한 한미전쟁은 막을 내렸다.	1
시청은 1900년 10월 24일 카이저 빌헬름 2세에 의해 문을 열면서 업무를 시작한 후, 올해로 꼭 110년이 되었다. 석탄 연기에 그을린 외벽은 도시의 명도를 떨어뜨리고 있다.	1
집으로 돌아와, 숙제도 안 하고 책상에 엎드려 잤다. 그러곤 꿈을 꾸었나 보다.	0
나는 『하얀 기억 속의 너』를 통하여 나의 지난 생에 있어 가슴 아팠던 사랑을 정리하고 영원한 마침표를 찍으려 했었다.	1
음성을 통해 목표를 확인함으로써 그 내용이 잠재의식에 새겨진다. 잠재의식에 뿌리를 내린 생각은 마음의 지배적인 생각으로 자리잡고, 마침내 현실화 단계에 접어들 수 있게 된다.	1
사실 롯은 길을 가는 생면부지의 나그네를 환대(hospitality)하며 호의를 베풀 줄 아는 영성을 가지고 있었다.	0
좋소. 블리스는 잘 알고 있다는 듯이 고개를 끄덕이고 복도 안쪽으로 걸어갔다. 곧이어 서재 문 닫히는 소리가 들렸다.	0
아니야, 태자도 이제 장성했으니. 나와 일을 나누어야지. 태자, 상소문을 오래 보다 보면, 나중엔. 길을 걷다가도 눈 앞에 글이 동동 떠다니기도 한다. 그러니. 마음 단단히 먹어야 될 것이야.	0
속도는 느려도 제 갈 길을 가고 있습니다. 하물며 폭풍의 눈도 정해진 진로가 있습니다. 그런데 저는 아직도 내 삶의 방향성을 잃고 헤매고 있으니 폭풍의 눈일지라도 가슴에 담아야겠습니다.	1
일부 ASP는 드디어 이렇게 말합니다. '이봐요, 우리 회사를 통째로 당신에게 팔게요' 만약 그게 통하지 않으면 그들은 아예 회사 문을 닫아버립니다.	1
그랬구나. 막내 도련님이 은근히 뭘 모르네. 그나저나 언니, 확 열 받지? 지금도 추워?	1
어깨에 손길이 느껴졌다. 누군가 강한 손길로 웃통을 벗은 어깻죽지를 잡았다. 아론은 고개를 든 순간 꿈을 꾸는 기분을 느꼈다.	0
하윤희는 엉엉 울기 시작했다. 갑작스런 울음소리에 안채로부터 하인 에미가 달려와 문을 열었다.	0
전 변호사님 이제 저 사람들이 사실은 비대 위원장 뽑자고 모인 자린데 뭐 누드 사진 얘기하고 있고 또 뭐 특활비로 후배들한테 밥 안 샀다 얘기하고 있고 그 말을 들은 사람은 또 그거 해명하고 있고	0
너무 열을 받아 말도 채 잇지 못하고 헐떡헐떡 숨이 넘어가는 얼굴을 한 무형 앞에서 래인은 해죽해죽 속없는 여자처럼 웃었다. <무조건 난 몰라 전법>으로 다정스럽게 팔짱을 턱 꼈다.	1
기원전 108년 여름, 1년 이상을 끌어온 조선과 한나라의 전쟁은 이처럼 고조선 지배층의 내분으로 막을 내리게 된 것이다.	1
이 일을 통해 가장 가까워야 할 관계에 무엇이 비밀을 만드는지를 배웠다. 상대의 의견을 귀담아듣지 않고 무조건 반대할 때 그는 점점 마음의 문을 닫고 비밀의 방을 만들게 된다.	0
그래, 생각 잘했어. 이곳을 떠나면 모든 아픔과 괴로움은 깨끗이 잊힐 거야. 가서 자리 잡는 대로 곧 연락해. 말을 마치고 기석은 가슴에 그를 꼭 껴안아 주었다.	1
네. 저는 굉장히 사실 그런 말을 들을 때 조금은 기분이 나쁜 점도 있습니다.	0
다행히 사무실을 여의도 창조 건축으로 옮기고서야 나의 술과의 인연은 서서히 막을 내리기 시작했었다.	1
충남 태안에 위치한 시골마을 이곳에 자리 잡고 넓고 허름한 집 한 채 이곳은 김순의 할머니가 이십육년 동안 산 정든 집입니다.	1
그러나 이 사람이 고다음 날 아침에 사표를 써 가지고 들고 가다가 그 사장실 문을 열면서 생각하니까 이 요새 취직하기 어려운 세상에 말이야.	0
그의 말을 듣고 대호법은 입을 다물었으나 거의 입을 열지 않던 부교주가 대호법을 이어서 말했다.	0
일단 뼈를 맞춰보면 무슨 말을 듣겠지. 사람들이 그런 말을 하지 않더냐. '죽은 자는 말이 없다고!' 한데, 뼈는 말을 한다. 살이 도망간 뼈가 말을 한다 그 말이다.	0
아버지 천제시여, 이것이 제게 준비되어 있는 운명입니까? 제게 내리는 천명입니까? 그렇다면 아무리 거친 벌판일 지라도, 칼과 창으로 뒤덮인 숲일지라도 그 길을 가겠습니다.	1
양치성이가 특별히 못을 박은 것이었다. 그는 자기가 옛날에 속아 넘어간 것을 잊지 않고 있었다.	1
유태인의 자녀들은 돈을 가지고 물건을 사는 습관은 몸에 배지 않았다. 일반적으로 돈은 저금하는 것이라고 생각하며 부모들 없이 친구들끼리의 <교제>에만 돈을 사용하도록 습관을 들여 왔다.	1
열몇 번을 만났고 그럴 때마다 장장 여덟 시간을 한 방에서 같이 지냈다는데 안 했다는 게 그게 말이 돼? 그런 말이 통할 것 같애?	1
그러고는 이 십오일부터 이십구일까지 그거 이제 갔다 온 사람 다 신고하라 이게 말이 되는 소리입니까?	1
서울 명동의 옛 코스모스백화점 본점(현재 신한은행 명동지점)에 문을 열던 날은 내 생애 가장 기쁜 날이었다.	1
신들렸다는 말 있지? 사로잡혔단 말 있지? 저리도록 몸에 배었다는 말 있지? 이상 세 가지 말을 합쳐놓으면 될까 말까?	1
석훈 특유의 이죽거림. 언제나 상대를 열 받게 하고 도전하게 만드는 그 말투다. 그러나 재원의 말에 석훈의 반응에 어떠했던 간에, 재원은 석훈의 말에 그 답지 않은 반응을 보인다.	1
위험하니까 너무 열 받게 하진 마. 우리의 목적은 저것들을 잡는 게 아니라 따돌리는 거야.	1
그러면, 그러면, 우리가 당장이라도 출행할 수 있게 된단 말이지요. 허 이거, 어젯밤에 내가 무슨 꿈을 꾸었더라?	0
카인 맞네. 열 받으면 너도 날 바꿔서 불러. 사즈라 부르던지, 사스라 부르던지 맘대로 부르라고.	1
매옥이는 첫 번째 두 번째 기둥 사이는 미화와 같은 길을 갔고, 두 번째 세 번째 기둥 사이는 미화와 다른 길로 갔다.	0
WPM의 호평이 높아짐에 따라 대진과 IBS의 첫 합작은 성공적으로 막을 내리게 되었으며 JK로서는 소프트웨어 업계에 당당히 입성할 수 있게 된 것이다.	1
이때 눈에 띄는 또 다른 메뉴 하나 손으로 들고 뜯는 이 음식의 정체는 바로	1
또 평소 몸에 밴 자연스런 몸짓으로 기꺼이 노인에게 자리를 양보하는 젊은이도 있다. 저 멀리 서 있는 노인을 찾아 자리를 안내하는 흐뭇한 광경도 있다.	1
우참찬이 되셨다면 영전이 아니신가. 그렇지, 모재 공이야말로 그 직분을 능히 해내실 분이시지. 이제야 제대로 자리를 잡으셨군. 그렇잖아도 궁금했는데, 참으로 잘된 일일세.	1
아! 이럴 수가! 지금 나는 꿈을 꾸고 있는 것이 아닌가, 이 추운 겨울에 이런 곳이 다 있다니!	0
뭐 이런 댓글도 굉장히 많고 그러는데 가장 또 최근 인제 가장 또 가슴 아픈 댓글은 급식비 받으면서 공짜 밥 처먹는 유일한	1
말하자면, 정보전에 치중하며 고립전략을 택했던 헤크마티아르에게는 배타성과 불신감이 몸에 배었고, 그런 경험이 '반언론관' 형성에 큰 영향을 끼쳤다는 뜻이다.	1
아이들과 선생님, 활짝 웃는 모습으로 무대를 퇴장하고 경쾌한 행진곡이 들리는 가운데 서서히 막을 내린다.(F.O.)	0
거리로 나간 상어는 헤엄을 치며 길 가던 행인들의 팔과 머리를 물어뜯고는 저 멀리 교통 흐름 속으로 유유히 사라져 간다.	0
그런데 이제는 평생을 함께 걷고 싶은 또 한 사람이 생겼다. 좋아하는 사람과 평생을 함께 걷는다는 것, 그렇게 커다란 행복 하나가 내 곁에 자리를 잡았다.	1
보통 같으면 성스러운 집들이 의식  황홀한 첫날밤 의식!  을 절대 지나칠 수 없다. 하지만 오늘은 새 집에 자리를 잡았다고도 할 수 없다. 야영을 하는 것과 마찬가지니까.	1
그니까 미국하고 북한하고 어디서 만나든 사실은 눈에 띄게 되어 있고 예 그리고 한국 없이 만났을 때 직접 어~ 조율하기 힘든 지점 지점들이 많잖아요.	0
어쨌거나, 도선의 비기ㆍ풍수지리는 정치와 종교를 낮은 수준으로 서로 떼놓을 수 없게 결합했고, 그런 채로 고려 왕조와 백성 사이에 널리 전파되면서 불교와 유교 못지않게 깊은 뿌리를 내렸다.	1
그럼 언제 떠나실 생각입니까? 이왕이면 제가 자리를 잡는 모습을 끝까지 보고 가셨으면 좋겠는데요.	1
나는 춤추듯이 방을 나갔고, 가장 아첨 섞인 환대를 받았고, 몇 분 뒤에는 완전히 그곳에 뿌리를 내렸다.	1
동생아, 내 마음을 이해해 주렴! 미안하다, 정말 미안하다. 가슴 아픈 만큼 더 열심히 공부해서 꼭 합격을 하자. 합격한 후에도 인연이 된다면 가슴으로 사랑을 한번 해보자.	1
